Id,IndicatorCode,SpatialDim,SpatialValueCode,TimeDim_year,Value,NumericValue,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28474686,MDG_0000000025,MEX,MDV,2013,95.6,95.6,2022-05-09T15:22:36Z,2013,1/1/2013,12/31/2013
28474687,MDG_0000000025,MEX,MDV,2014,95.6,95.6,2022-05-09T15:22:36Z,2014,1/1/2014,12/31/2014
28474688,MDG_0000000025,MEX,MDV,2017,99.5,99.5,2022-05-09T15:22:36Z,2016-2017,1/1/2016,12/31/2017
28474689,MDG_0000000025,MEX,MLI,2001,40.6,40.6,2022-05-09T15:22:36Z,2001,1/1/2001,12/31/2001
28474690,MDG_0000000025,MEX,MLI,2006,49,49,2022-05-09T15:22:36Z,2006,1/1/2006,12/31/2006
28474691,MDG_0000000025,MEX,MLI,2015,43.7,43.7,2022-05-09T15:22:36Z,2015,1/1/2015,12/31/2015
28474692,MDG_0000000025,MKD,MLI,2018,67.3,67.3,2022-05-09T15:22:36Z,2018,1/1/2018,12/31/2018
28474693,MDG_0000000025,MKD,MLT,2001,99.9,99.9,2022-05-09T15:22:36Z,2001,1/1/2001,12/31/2001
28474694,MDG_0000000025,MKD,MLT,2002,99.5,99.5,2022-05-09T15:22:36Z,2002,1/1/2002,12/31/2002
28474695,MDG_0000000025,MKD,MLT,2003,99.5,99.5,2022-05-09T15:22:36Z,2003,1/1/2003,12/31/2003
28474696,MDG_0000000025,MKD,MLT,2004,99.9,99.9,2022-05-09T15:22:36Z,2004,1/1/2004,12/31/2004
28474697,MDG_0000000025,MKD,MLT,2005,99.7,99.7,2022-05-09T15:22:36Z,2005,1/1/2005,12/31/2005
28474698,MDG_0000000025,MKD,MLT,2006,98.8,98.8,2022-05-09T15:22:36Z,2006,1/1/2006,12/31/2006
28474699,MDG_0000000025,MKD,MLT,2007,99.8,99.8,2022-05-09T15:22:36Z,2007,1/1/2007,12/31/2007
28474700,MDG_0000000025,MKD,MLT,2008,99.9,99.9,2022-05-09T15:22:36Z,2008,1/1/2008,12/31/2008
28474701,MDG_0000000025,MKD,MLT,2009,99.8,99.8,2022-05-09T15:22:36Z,2009,1/1/2009,12/31/2009
28474702,MDG_0000000025,MKD,MLT,2010,99.8,99.8,2022-05-09T15:22:36Z,2010,1/1/2010,12/31/2010
28474703,MDG_0000000025,MKD,MLT,2011,99.8,99.8,2022-05-09T15:22:36Z,2011,1/1/2011,12/31/2011
28474704,MDG_0000000025,MLI,MLT,2012,99.5,99.5,2022-05-09T15:22:36Z,2012,1/1/2012,12/31/2012
28474705,MDG_0000000025,MLI,MLT,2013,99.9,99.9,2022-05-09T15:22:36Z,2013,1/1/2013,12/31/2013
28474706,MDG_0000000025,MLI,MLT,2014,99.9,99.9,2022-05-09T15:22:36Z,2014,1/1/2014,12/31/2014
28474707,MDG_0000000025,MLI,MLT,2015,99.8,99.8,2022-05-09T15:22:36Z,2015,1/1/2015,12/31/2015
28474708,MDG_0000000025,MLI,MLT,2016,99.8,99.8,2022-05-09T15:22:36Z,2016,1/1/2016,12/31/2016
28474709,MDG_0000000025,MLI,MLT,2017,99.7,99.7,2022-05-09T15:22:36Z,2017,1/1/2017,12/31/2017
28474710,MDG_0000000025,MLI,MLT,2018,99.7,99.7,2022-05-09T15:22:36Z,2018,1/1/2018,12/31/2018
28474711,MDG_0000000025,MLI,MLT,2019,99.7,99.7,2022-05-09T15:22:37Z,2019,1/1/2019,12/31/2019
28474712,MDG_0000000025,MLI,MLT,2020,99.9,99.89,2022-05-09T15:22:37Z,2020,1/1/2020,12/31/2020
28474713,MDG_0000000025,MLI,MRT,2001,53.4,53.4,2022-05-09T15:22:37Z,2000-2001,1/1/2000,12/31/2001
28474714,MDG_0000000025,MLI,MRT,2007,57.1,57.1,2022-05-09T15:22:37Z,2007,1/1/2007,12/31/2007
28474715,MDG_0000000025,MLI,MRT,2011,65.1,65.1,2022-05-09T15:22:37Z,2011,1/1/2011,12/31/2011
28474716,MDG_0000000025,MLT,MRT,2015,69.3,69.3,2022-05-09T15:22:37Z,2015,1/1/2015,12/31/2015
28474717,MDG_0000000025,MLT,MUS,2000,99.7,99.7,2022-05-09T15:22:37Z,2000,1/1/2000,12/31/2000
28474718,MDG_0000000025,MLT,MUS,2003,98.4,98.4,2022-05-09T15:22:37Z,2003,1/1/2003,12/31/2003
28474719,MDG_0000000025,MLT,MUS,2005,99.2,99.2,2022-05-09T15:22:37Z,2005,1/1/2005,12/31/2005
28474720,MDG_0000000025,MLT,MUS,2008,99.5,99.5,2022-05-09T15:22:37Z,2008,1/1/2008,12/31/2008
28474721,MDG_0000000025,MLT,MUS,2009,99.4,99.4,2022-05-09T15:22:37Z,2009,1/1/2009,12/31/2009
28474722,MDG_0000000025,MLT,MUS,2010,99.5,99.5,2022-05-09T15:22:37Z,2010,1/1/2010,12/31/2010
28474723,MDG_0000000025,MLT,MUS,2011,99.5,99.5,2022-05-09T15:22:37Z,2011,1/1/2011,12/31/2011
28474724,MDG_0000000025,MLT,MUS,2012,99.6,99.6,2022-05-09T15:22:37Z,2012,1/1/2012,12/31/2012
28474725,MDG_0000000025,MLT,MUS,2013,99.7,99.7,2022-05-09T15:22:37Z,2013,1/1/2013,12/31/2013
28474726,MDG_0000000025,MLT,MUS,2014,99.7,99.7,2022-05-09T15:22:37Z,2014,1/1/2014,12/31/2014
28474727,MDG_0000000025,MLT,MUS,2015,99.8,99.8,2022-05-09T15:22:37Z,2015,1/1/2015,12/31/2015
28474728,MDG_0000000025,MMR,MUS,2016,99.7,99.7,2022-05-09T15:22:37Z,2016,1/1/2016,12/31/2016
28474729,MDG_0000000025,MMR,MUS,2017,99.8,99.8,2022-05-09T15:22:37Z,2017,1/1/2017,12/31/2017
28474730,MDG_0000000025,MMR,MUS,2018,99.8,99.8,2022-05-09T15:22:37Z,2018,1/1/2018,12/31/2018
28474731,MDG_0000000025,MMR,MUS,2019,99.8,99.8,2022-05-09T15:22:37Z,2019,1/1/2019,12/31/2019
28474732,MDG_0000000025,MMR,MEX,2000,88.6,88.6,2022-05-09T15:22:37Z,2000,1/1/2000,12/31/2000
28474733,MDG_0000000025,MMR,MEX,2001,88,88,2022-05-09T15:22:37Z,2001,1/1/2001,12/31/2001
28474734,MDG_0000000025,MMR,MEX,2002,88.9,88.9,2022-05-09T15:22:37Z,2002,1/1/2002,12/31/2002
28474735,MDG_0000000025,MMR,MEX,2003,89.6,89.6,2022-05-09T15:22:37Z,2003,1/1/2003,12/31/2003
28474736,MDG_0000000025,MMR,MEX,2004,90.3,90.3,2022-05-09T15:22:37Z,2004,1/1/2004,12/31/2004
28474737,MDG_0000000025,MMR,MEX,2005,91.1,91.1,2022-05-09T15:22:37Z,2005,1/1/2005,12/31/2005
28474738,MDG_0000000025,MMR,MEX,2006,93.4,93.4,2022-05-09T15:22:37Z,2006,1/1/2006,12/31/2006
28474739,MDG_0000000025,MMR,MEX,2007,92.7,92.7,2022-05-09T15:22:37Z,2007,1/1/2007,12/31/2007
28474740,MDG_0000000025,MNE,MEX,2008,93.3,93.3,2022-05-09T15:22:37Z,2008,1/1/2008,12/31/2008
28474741,MDG_0000000025,MNE,MEX,2009,95.3,95.3,2022-05-09T15:22:37Z,2009,1/1/2009,12/31/2009
28474742,MDG_0000000025,MNE,MEX,2010,94.5,94.5,2022-05-09T15:22:37Z,2010,1/1/2010,12/31/2010
28474743,MDG_0000000025,MNE,MEX,2011,95.3,95.3,2022-05-09T15:22:37Z,2011,1/1/2011,12/31/2011
28474744,MDG_0000000025,MNE,MEX,2012,99.6,99.6,2022-05-09T15:22:37Z,2012,1/1/2012,12/31/2012
28474745,MDG_0000000025,MNE,MEX,2013,96.1,96.1,2022-05-09T15:22:37Z,2013,1/1/2013,12/31/2013
28474746,MDG_0000000025,MNE,MEX,2014,95.6,95.6,2022-05-09T15:22:37Z,2014,1/1/2014,12/31/2014
28474747,MDG_0000000025,MNE,MEX,2015,97.7,97.7,2022-05-09T15:22:37Z,2015,1/1/2015,12/31/2015
28474748,MDG_0000000025,MNE,MEX,2016,98,98,2022-05-09T15:22:37Z,2016,1/1/2016,12/31/2016
28474749,MDG_0000000025,MNE,MEX,2017,96.6,96.6,2022-05-09T15:22:37Z,2017,1/1/2017,12/31/2017
28474750,MDG_0000000025,MNE,MNG,2000,96.6,96.6,2022-05-09T15:22:37Z,2000,1/1/2000,12/31/2000
28474751,MDG_0000000025,MNE,MNG,2003,98.6,98.6,2022-05-09T15:22:37Z,2003,1/1/2003,12/31/2003
28474752,MDG_0000000025,MNG,MNG,2004,99.7,99.7,2022-05-09T15:22:37Z,2004,1/1/2004,12/31/2004
28474753,MDG_0000000025,MNG,MNG,2005,99.2,99.2,2022-05-09T15:22:37Z,2005,1/1/2005,12/31/2005
28474754,MDG_0000000025,MNG,MNG,2008,99.4,99.4,2022-05-09T15:22:37Z,2008,1/1/2008,12/31/2008
28474755,MDG_0000000025,MNG,MNG,2010,98.8,98.8,2022-05-09T15:22:37Z,2010,1/1/2010,12/31/2010
28474756,MDG_0000000025,MNG,MNG,2014,98.9,98.9,2022-05-09T15:22:37Z,2013-2014,1/1/2013,12/31/2014
28474757,MDG_0000000025,MNG,MNG,2018,99.3,99.3,2022-05-09T15:22:37Z,2018,1/1/2018,12/31/2018
28474758,MDG_0000000025,MNG,MDA,2000,98,98,2022-05-09T15:22:37Z,2000,1/1/2000,12/31/2000
28474759,MDG_0000000025,MNG,MDA,2001,99,99,2022-05-09T15:22:38Z,2001,1/1/2001,12/31/2001
28474760,MDG_0000000025,MNG,MDA,2002,99.6,99.6,2022-05-09T15:22:38Z,2002,1/1/2002,12/31/2002
28474761,MDG_0000000025,MNG,MDA,2003,99.4,99.4,2022-05-09T15:22:38Z,2003,1/1/2003,12/31/2003
28474762,MDG_0000000025,MNG,MDA,2004,99.3,99.3,2022-05-09T15:22:38Z,2004,1/1/2004,12/31/2004
28474763,MDG_0000000025,MNG,MDA,2005,99.5,99.5,2022-05-09T15:22:38Z,2005,1/1/2005,12/31/2005
28474764,MDG_0000000025,MOZ,MDA,2006,99.6,99.6,2022-05-09T15:22:38Z,2006,1/1/2006,12/31/2006
28474765,MDG_0000000025,MOZ,MDA,2007,99.6,99.6,2022-05-09T15:22:38Z,2007,1/1/2007,12/31/2007
28474766,MDG_0000000025,MOZ,MDA,2008,99.5,99.5,2022-05-09T15:22:38Z,2008,1/1/2008,12/31/2008
28474767,MDG_0000000025,MOZ,MDA,2009,99.7,99.7,2022-05-09T15:22:38Z,2009,1/1/2009,12/31/2009
28474768,MDG_0000000025,MOZ,MDA,2010,99.2,99.2,2022-05-09T15:22:38Z,2010,1/1/2010,12/31/2010
28474769,MDG_0000000025,MOZ,MDA,2011,99.4,99.4,2022-05-09T15:22:38Z,2011,1/1/2011,12/31/2011
28474770,MDG_0000000025,MOZ,MDA,2012,99.2,99.2,2022-05-09T15:22:38Z,2012,1/1/2012,12/31/2012
28474771,MDG_0000000025,MOZ,MDA,2013,99.8,99.8,2022-05-09T15:22:38Z,2013,1/1/2013,12/31/2013
28474772,MDG_0000000025,MOZ,MDA,2014,99.7,99.7,2022-05-09T15:22:38Z,2014,1/1/2014,12/31/2014
28474773,MDG_0000000025,MOZ,MDA,2015,99.7,99.7,2022-05-09T15:22:38Z,2015,1/1/2015,12/31/2015
28474774,MDG_0000000025,MOZ,MDA,2016,99.7,99.7,2022-05-09T15:22:38Z,2016,1/1/2016,12/31/2016
28474775,MDG_0000000025,MOZ,MDA,2017,99.7,99.7,2022-05-09T15:22:38Z,2017,1/1/2017,12/31/2017
28474776,MDG_0000000025,MRT,MDA,2018,99.7,99.7,2022-05-09T15:22:38Z,2018,1/1/2018,12/31/2018
28474777,MDG_0000000025,MRT,MDA,2019,99.7,99.7,2022-05-09T15:22:38Z,2019,1/1/2019,12/31/2019
28474778,MDG_0000000025,MRT,MDA,2020,99.6,99.6,2022-05-09T15:22:38Z,2020,1/1/2020,12/31/2020
28474779,MDG_0000000025,MRT,MNE,2000,99.1,99.1,2022-05-09T15:22:38Z,2000,1/1/2000,12/31/2000
28474780,MDG_0000000025,MRT,MNE,2001,96.6,96.6,2022-05-09T15:22:38Z,2001,1/1/2001,12/31/2001
28474781,MDG_0000000025,MRT,MNE,2002,98,98,2022-05-09T15:22:38Z,2002,1/1/2002,12/31/2002
28474782,MDG_0000000025,MRT,MNE,2003,98.9,98.9,2022-05-09T15:22:38Z,2003,1/1/2003,12/31/2003
28474783,MDG_0000000025,MRT,MNE,2004,98.3,98.3,2022-05-09T15:22:38Z,2004,1/1/2004,12/31/2004
28474784,MDG_0000000025,MRT,MNE,2005,99,99,2022-05-09T15:22:38Z,2005,1/1/2005,12/31/2005
28474785,MDG_0000000025,MRT,MNE,2006,87.2,87.2,2022-05-09T15:22:38Z,2005-2006,1/1/2005,12/31/2006
28474786,MDG_0000000025,MRT,MNE,2007,99.7,99.7,2022-05-09T15:22:38Z,2007,1/1/2007,12/31/2007
28474787,MDG_0000000025,MRT,MNE,2008,99.9,99.9,2022-05-09T15:22:38Z,2008,1/1/2008,12/31/2008
28474788,MDG_0000000025,MUS,MNE,2009,99.5,99.5,2022-05-09T15:22:38Z,2009,1/1/2009,12/31/2009
28474789,MDG_0000000025,MUS,MNE,2013,99,99,2022-05-09T15:22:38Z,2013,1/1/2013,12/31/2013
28474790,MDG_0000000025,MUS,MNE,2018,98.8,98.8,2022-05-09T15:22:38Z,2018,1/1/2018,12/31/2018
28474810,MDG_0000000025,MUS,MAR,2004,62.6,62.6,2022-05-09T15:22:39Z,2003-2004,1/1/2003,12/31/2004
28474811,MDG_0000000025,MUS,MAR,2010,74.1,74.1,2022-05-09T15:22:39Z,2009-2010,1/1/2009,12/31/2010
28474812,MDG_0000000025,MUS,MAR,2011,73.6,73.6,2022-05-09T15:22:39Z,2011,1/1/2011,12/31/2011
28474813,MDG_0000000025,MUS,MAR,2018,86.6,86.6,2022-05-09T15:22:39Z,2017-2018,1/1/2017,12/31/2018
28474814,MDG_0000000025,MUS,MOZ,2003,47.7,47.7,2022-05-09T15:22:39Z,2003,1/1/2003,12/31/2003
28474815,MDG_0000000025,MUS,MOZ,2008,55.3,55.3,2022-05-09T15:22:39Z,2008,1/1/2008,12/31/2008
28474816,MDG_0000000025,MUS,MOZ,2011,54.3,54.3,2022-05-09T15:22:39Z,2011,1/1/2011,12/31/2011
28474817,MDG_0000000025,MUS,MOZ,2015,73,73,2022-05-09T15:22:39Z,2015,1/1/2015,12/31/2015
28474818,MDG_0000000025,MUS,OMN,2000,94.7,94.7,2022-05-09T15:22:39Z,2000,1/1/2000,12/31/2000
28474819,MDG_0000000025,MWI,OMN,2005,98,98,2022-05-09T15:22:39Z,2005,1/1/2005,12/31/2005
28474820,MDG_0000000025,MWI,OMN,2006,98,98,2022-05-09T15:22:39Z,2006,1/1/2006,12/31/2006
28474821,MDG_0000000025,MWI,OMN,2007,99,99,2022-05-09T15:22:39Z,2007,1/1/2007,12/31/2007
28474822,MDG_0000000025,MWI,OMN,2008,98.6,98.6,2022-05-09T15:22:39Z,2008,1/1/2008,12/31/2008
28474823,MDG_0000000025,MWI,OMN,2009,98.6,98.6,2022-05-09T15:22:39Z,2009,1/1/2009,12/31/2009
28474824,MDG_0000000025,MWI,OMN,2010,98.6,98.6,2022-05-09T15:22:39Z,2010,1/1/2010,12/31/2010
28474825,MDG_0000000025,MWI,OMN,2011,98.6,98.6,2022-05-09T15:22:39Z,2011,1/1/2011,12/31/2011
28474826,MDG_0000000025,MWI,OMN,2012,98.6,98.6,2022-05-09T15:22:39Z,2012,1/1/2012,12/31/2012
28474827,MDG_0000000025,MWI,OMN,2013,98.6,98.6,2022-05-09T15:22:39Z,2013,1/1/2013,12/31/2013
28474828,MDG_0000000025,MWI,OMN,2014,99.1,99.1,2022-05-09T15:22:39Z,2014,1/1/2014,12/31/2014
28474829,MDG_0000000025,MWI,OMN,2015,98.7,98.65,2022-05-09T15:22:39Z,2015,1/1/2015,12/31/2015
28474830,MDG_0000000025,MWI,OMN,2016,98.7,98.68,2022-05-09T15:22:39Z,2016,1/1/2016,12/31/2016
28474831,MDG_0000000025,MYS,OMN,2017,98.7,98.68,2022-05-09T15:22:39Z,2017,1/1/2017,12/31/2017
28474832,MDG_0000000025,MYS,OMN,2018,98.6,98.6,2022-05-09T15:22:39Z,2018,1/1/2018,12/31/2018
28474833,MDG_0000000025,MYS,OMN,2019,98.6,98.6,2022-05-09T15:22:39Z,2019,1/1/2019,12/31/2019
28474834,MDG_0000000025,MYS,OMN,2020,99.9,99.9,2022-05-09T15:22:39Z,2020,1/1/2020,12/31/2020
28474835,MDG_0000000025,MYS,NAM,2000,75.5,75.5,2022-05-09T15:22:39Z,2000,1/1/2000,12/31/2000
28474836,MDG_0000000025,MYS,NAM,2013,88.2,88.2,2022-05-09T15:22:39Z,2013,1/1/2013,12/31/2013
28474837,MDG_0000000025,MYS,NRU,2007,97.4,97.4,2022-05-09T15:22:39Z,2007,1/1/2007,12/31/2007
28474838,MDG_0000000025,MYS,NPL,2000,11.9,11.9,2022-05-09T15:22:39Z,2000,1/1/2000,12/31/2000
28474839,MDG_0000000025,MYS,NPL,2001,10.9,10.9,2022-05-09T15:22:39Z,2001,1/1/2001,12/31/2001
28474840,MDG_0000000025,MYS,NPL,2006,18.7,18.7,2022-05-09T15:22:39Z,2006,1/1/2006,12/31/2006
28474841,MDG_0000000025,MYS,NPL,2011,36,36,2022-05-09T15:22:39Z,2011,1/1/2011,12/31/2011
28474842,MDG_0000000025,MYS,NPL,2014,55.6,55.6,2022-05-09T15:22:39Z,2014,1/1/2014,12/31/2014
28474843,MDG_0000000025,NAM,NPL,2016,58,58,2022-05-09T15:22:39Z,2016,1/1/2016,12/31/2016
28474844,MDG_0000000025,NAM,NPL,2019,77.2,77.2,2022-05-09T15:22:39Z,2018-2019,1/1/2018,12/31/2019
28474845,MDG_0000000025,NAM,VUT,2000,88,88,2022-05-09T15:22:39Z,2000,1/1/2000,12/31/2000
28474846,MDG_0000000025,NAM,VUT,2003,84,84,2022-05-09T15:22:39Z,2003,1/1/2003,12/31/2003
28474847,MDG_0000000025,NAM,VUT,2005,92,92,2022-05-09T15:22:39Z,2005,1/1/2005,12/31/2005
28474848,MDG_0000000025,NAM,VUT,2006,92.9,92.9,2022-05-09T15:22:39Z,2006,1/1/2006,12/31/2006
28474849,MDG_0000000025,NAM,VUT,2007,74,74,2022-05-09T15:22:39Z,2007,1/1/2007,12/31/2007
28474850,MDG_0000000025,NAM,VUT,2013,89.4,89.4,2022-05-09T15:22:39Z,2013,1/1/2013,12/31/2013
28474851,MDG_0000000025,NAM,NZL,2000,97.3,97.3,2022-05-09T15:22:39Z,2000,1/1/2000,12/31/2000
28474852,MDG_0000000025,NAM,NZL,2001,96.6,96.6,2022-05-09T15:22:39Z,2001,1/1/2001,12/31/2001
28474853,MDG_0000000025,NAM,NZL,2002,99.2,99.2,2022-05-09T15:22:39Z,2002,1/1/2002,12/31/2002
28474854,MDG_0000000025,NAM,NZL,2003,98.2,98.2,2022-05-09T15:22:39Z,2003,1/1/2003,12/31/2003
28474855,MDG_0000000025,NER,NZL,2004,94,94,2022-05-09T15:22:39Z,2004,1/1/2004,12/31/2004
28474856,MDG_0000000025,NER,NZL,2005,96.6,96.6,2022-05-09T15:22:39Z,2005,1/1/2005,12/31/2005
28474857,MDG_0000000025,NER,NZL,2006,96.8,96.8,2022-05-09T15:22:40Z,2006,1/1/2006,12/31/2006
28474858,MDG_0000000025,NER,NZL,2007,96.7,96.7,2022-05-09T15:22:40Z,2007,1/1/2007,12/31/2007
28474859,MDG_0000000025,NER,NZL,2008,96.7,96.7,2022-05-09T15:22:40Z,2008,1/1/2008,12/31/2008
28474860,MDG_0000000025,NER,NZL,2009,96.7,96.7,2022-05-09T15:22:40Z,2009,1/1/2009,12/31/2009
28474861,MDG_0000000025,NER,NZL,2010,96.8,96.8,2022-05-09T15:22:40Z,2010,1/1/2010,12/31/2010
28474862,MDG_0000000025,NER,NZL,2011,96.7,96.7,2022-05-09T15:22:40Z,2011,1/1/2011,12/31/2011
28474863,MDG_0000000025,NER,NZL,2012,96.8,96.8,2022-05-09T15:22:40Z,2012,1/1/2012,12/31/2012
28474864,MDG_0000000025,NER,NZL,2013,96.7,96.7,2022-05-09T15:22:40Z,2013,1/1/2013,12/31/2013
28474865,MDG_0000000025,NER,NZL,2014,96.7,96.7,2022-05-09T15:22:40Z,2014,1/1/2014,12/31/2014
28474866,MDG_0000000025,NER,NZL,2015,96.3,96.3,2022-05-09T15:22:40Z,2015,1/1/2015,12/31/2015
28474867,MDG_0000000025,NGA,NZL,2016,96.5,96.5,2022-05-09T15:22:40Z,2016,1/1/2016,12/31/2016
28474868,MDG_0000000025,NGA,NZL,2017,96.6,96.6,2022-05-09T15:22:40Z,2017,1/1/2017,12/31/2017
28474869,MDG_0000000025,NGA,NZL,2018,96.4,96.4,2022-05-09T15:22:40Z,2018,1/1/2018,12/31/2018
28474870,MDG_0000000025,NGA,NIC,2001,66.9,66.9,2022-05-09T15:22:40Z,2001,1/1/2001,12/31/2001
28474871,MDG_0000000025,NGA,NIC,2002,72.6,72.6,2022-05-09T15:22:40Z,2002,1/1/2002,12/31/2002
28474872,MDG_0000000025,NGA,NIC,2003,74.1,74.1,2022-05-09T15:22:40Z,2003,1/1/2003,12/31/2003
28474873,MDG_0000000025,NGA,NIC,2004,76,76,2022-05-09T15:22:40Z,2004,1/1/2004,12/31/2004
28474874,MDG_0000000025,NGA,NIC,2005,78.6,78.6,2022-05-09T15:22:40Z,2005,1/1/2005,12/31/2005
28474875,MDG_0000000025,NGA,NIC,2006,79.3,79.3,2022-05-09T15:22:40Z,2006,1/1/2006,12/31/2006
28474876,MDG_0000000025,NGA,NIC,2008,85.3,85.3,2022-05-09T15:22:40Z,2008,1/1/2008,12/31/2008
28474877,MDG_0000000025,NGA,NIC,2010,88,88,2022-05-09T15:22:40Z,2010,1/1/2010,12/31/2010
28474878,MDG_0000000025,NGA,NIC,2011,89.7,89.7,2022-05-09T15:22:40Z,2011,1/1/2011,12/31/2011
28474879,MDG_0000000025,NIC,NIC,2012,87,87,2022-05-09T15:22:40Z,2011-2012,1/1/2011,12/31/2012
28474880,MDG_0000000025,NIC,NIC,2013,92.4,92.4,2022-05-09T15:22:41Z,2013,1/1/2013,12/31/2013
28474881,MDG_0000000025,NIC,NIC,2014,93.4,93.4,2022-05-09T15:22:41Z,2014,1/1/2014,12/31/2014
28474882,MDG_0000000025,NIC,NIC,2015,94,94,2022-05-09T15:22:41Z,2015,1/1/2015,12/31/2015
28474883,MDG_0000000025,NIC,NIC,2016,94.1,94.1,2022-05-09T15:22:41Z,2016,1/1/2016,12/31/2016
28474884,MDG_0000000025,NIC,NIC,2017,94.1,94.1,2022-05-09T15:22:41Z,2017,1/1/2017,12/31/2017
28474885,MDG_0000000025,NIC,NER,2000,15.7,15.7,2022-05-09T15:22:41Z,2000,1/1/2000,12/31/2000
28474886,MDG_0000000025,NIC,NER,2006,17.7,17.7,2022-05-09T15:22:41Z,2006,1/1/2006,12/31/2006
28474887,MDG_0000000025,NIC,NER,2012,29.3,29.3,2022-05-09T15:22:41Z,2012,1/1/2012,12/31/2012
28474888,MDG_0000000025,NIC,NER,2015,39.7,39.7,2022-05-09T15:22:41Z,2015,1/1/2015,12/31/2015
28474889,MDG_0000000025,NIC,NER,2016,39.1,39.1,2022-05-09T15:22:41Z,2016,1/1/2016,12/31/2016
28474890,MDG_0000000025,NIC,NER,2021,43.6,43.6,2022-05-09T15:22:41Z,2021,1/1/2021,12/31/2021
28474891,MDG_0000000025,NLD,NGA,2003,35.2,35.2,2022-05-09T15:22:41Z,2003,1/1/2003,12/31/2003
28474892,MDG_0000000025,NLD,NGA,2008,34.4,34.4,2022-05-09T15:22:41Z,2008,1/1/2008,12/31/2008
28474893,MDG_0000000025,NLD,NGA,2011,47.3,47.3,2022-05-09T15:22:41Z,2011,1/1/2011,12/31/2011
28474894,MDG_0000000025,NLD,NGA,2013,35.2,35.2,2022-05-09T15:22:41Z,2013,1/1/2013,12/31/2013
28474895,MDG_0000000025,NLD,NGA,2017,43,43,2022-05-09T15:22:41Z,2016-2017,1/1/2016,12/31/2017
28474896,MDG_0000000025,NLD,NGA,2018,43.3,43.3,2022-05-09T15:22:41Z,2018,1/1/2018,12/31/2018
28474897,MDG_0000000025,NLD,NIU,2000,100,100,2022-05-09T15:22:41Z,2000,1/1/2000,12/31/2000
28474898,MDG_0000000025,NLD,NIU,2001,100,100,2022-05-09T15:22:41Z,2001,1/1/2001,12/31/2001
28474899,MDG_0000000025,NLD,NIU,2002,100,100,2022-05-09T15:22:41Z,2002,1/1/2002,12/31/2002
28474900,MDG_0000000025,NLD,NIU,2005,100,100,2022-05-09T15:22:41Z,2005,1/1/2005,12/31/2005
28474901,MDG_0000000025,NLD,NIU,2006,100,100,2022-05-09T15:22:41Z,2006,1/1/2006,12/31/2006
28474902,MDG_0000000025,NLD,NIU,2007,100,100,2022-05-09T15:22:41Z,2007,1/1/2007,12/31/2007
28474903,MDG_0000000025,NOR,NIU,2010,100,100,2022-05-09T15:22:41Z,2010,1/1/2010,12/31/2010
28474904,MDG_0000000025,NOR,NIU,2011,100,100,2022-05-09T15:22:41Z,2011,1/1/2011,12/31/2011
28474905,MDG_0000000025,NOR,NOR,2000,99,99,2022-05-09T15:22:41Z,2000,1/1/2000,12/31/2000
28474906,MDG_0000000025,NOR,NOR,2001,99.1,99.1,2022-05-09T15:22:41Z,2001,1/1/2001,12/31/2001
28474907,MDG_0000000025,NOR,NOR,2002,99.1,99.1,2022-05-09T15:22:41Z,2002,1/1/2002,12/31/2002
28474908,MDG_0000000025,NOR,NOR,2003,99,99,2022-05-09T15:22:41Z,2003,1/1/2003,12/31/2003
28474909,MDG_0000000025,NOR,NOR,2004,99.1,99.1,2022-05-09T15:22:41Z,2004,1/1/2004,12/31/2004
28474910,MDG_0000000025,NOR,NOR,2005,99.2,99.2,2022-05-09T15:22:41Z,2005,1/1/2005,12/31/2005
28474911,MDG_0000000025,NOR,NOR,2006,99.2,99.2,2022-05-09T15:22:41Z,2006,1/1/2006,12/31/2006
28474912,MDG_0000000025,NOR,NOR,2007,99.1,99.1,2022-05-09T15:22:41Z,2007,1/1/2007,12/31/2007
28474913,MDG_0000000025,NOR,NOR,2008,99.2,99.2,2022-05-09T15:22:41Z,2008,1/1/2008,12/31/2008
28474914,MDG_0000000025,NOR,NOR,2009,99.2,99.2,2022-05-09T15:22:41Z,2009,1/1/2009,12/31/2009
28474915,MDG_0000000025,NPL,NOR,2010,99.1,99.1,2022-05-09T15:22:41Z,2010,1/1/2010,12/31/2010
28474916,MDG_0000000025,NPL,NOR,2011,99.2,99.2,2022-05-09T15:22:41Z,2011,1/1/2011,12/31/2011
28474917,MDG_0000000025,NPL,NOR,2012,99.2,99.2,2022-05-09T15:22:41Z,2012,1/1/2012,12/31/2012
28474918,MDG_0000000025,NPL,NOR,2013,99.1,99.1,2022-05-09T15:22:41Z,2013,1/1/2013,12/31/2013
28474919,MDG_0000000025,NPL,NOR,2014,99.1,99.1,2022-05-09T15:22:41Z,2014,1/1/2014,12/31/2014
28474920,MDG_0000000025,NPL,NOR,2015,99.1,99.1,2022-05-09T15:22:41Z,2015,1/1/2015,12/31/2015
28474921,MDG_0000000025,NPL,NOR,2016,99.1,99.1,2022-05-09T15:22:41Z,2016,1/1/2016,12/31/2016
28474922,MDG_0000000025,NPL,NOR,2017,99.2,99.2,2022-05-09T15:22:41Z,2017,1/1/2017,12/31/2017
28474923,MDG_0000000025,NPL,NOR,2018,99.2,99.2,2022-05-09T15:22:41Z,2018,1/1/2018,12/31/2018
